,Unnamed: 0,SEASON_1,SEASON_2,TEAM_ID,TEAM_NAME,PLAYER_ID,PLAYER_NAME,POSITION_GROUP,POSITION,GAME_DATE,GAME_ID,HOME_TEAM,AWAY_TEAM,EVENT_TYPE,SHOT_MADE,ACTION_TYPE,SHOT_TYPE,BASIC_ZONE,ZONE_NAME,ZONE_ABB,ZONE_RANGE,LOC_X,LOC_Y,SHOT_DISTANCE,QUARTER,MINS_LEFT,SECS_LEFT
347,189663,2021,2020-21,1610612738,Boston Celtics,1627759,Jaylen Brown,G,SG,12-23-2020,22000000,BOS,MIL,Made Shot,True,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.02,5.915,1,2,2,2
349,189672,2021,2020-21,1610612749,Milwaukee Bucks,203114,Khris Middleton,F,SF,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,0.43,8.415,26,2,2,15
352,189682,2021,2020-21,1610612738,Boston Celtics,1627759,Jaylen Brown,G,SG,12-23-2020,22000000,BOS,MIL,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-0.79,8.045,24,2,2,32
353,189685,2021,2020-21,1610612749,Milwaukee Bucks,201950,Jrue Holiday,G,PG,12-23-2020,22000000,BOS,MIL,Made Shot,True,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.29,6.005,3,2,2,43
355,189694,2021,2020-21,1610612738,Boston Celtics,201952,Jeff Teague,G,PG,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Putback Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.09,6.065,3,2,2,50
357,189702,2021,2020-21,1610612738,Boston Celtics,201952,Jeff Teague,G,PG,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,-1.0699999999999998,6.405,12,2,2,55
359,189710,2021,2020-21,1610612749,Milwaukee Bucks,203507,Giannis Antetokounmpo,F,PF,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,-0.8400000000000001,6.495,11,2,3,15
361,189714,2021,2020-21,1610612738,Boston Celtics,201952,Jeff Teague,G,PG,12-23-2020,22000000,BOS,MIL,Made Shot,True,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,-0.8099999999999999,5.875,8,2,3,29
362,189717,2021,2020-21,1610612749,Milwaukee Bucks,201950,Jrue Holiday,G,PG,12-23-2020,22000000,BOS,MIL,Made Shot,True,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Center,C,8-16 ft.,0.62,7.235,15,2,3,49
363,189725,2021,2020-21,1610612738,Boston Celtics,1628400,Semi Ojeleye,F,PF,12-23-2020,22000000,BOS,MIL,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-0.6900000000000001,8.115,24,2,4,11
367,189785,2021,2020-21,1610612738,Boston Celtics,202684,Tristan Thompson,F,PF,12-23-2020,22000000,BOS,MIL,Made Shot,True,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.22,5.805,2,2,5,18
368,189789,2021,2020-21,1610612738,Boston Celtics,1630202,Payton Pritchard,G,SG,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,2.34,6.915,26,2,5,25
369,189794,2021,2020-21,1610612749,Milwaukee Bucks,201950,Jrue Holiday,G,PG,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side,R,16-24 ft.,1.49,6.515000000000001,16,2,5,35
370,189802,2021,2020-21,1610612738,Boston Celtics,1630202,Payton Pritchard,G,SG,12-23-2020,22000000,BOS,MIL,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-1.72,7.575,24,2,5,51
373,189809,2021,2020-21,1610612749,Milwaukee Bucks,203114,Khris Middleton,F,SF,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,1.4300000000000002,7.415,21,2,6,1
375,189819,2021,2020-21,1610612738,Boston Celtics,202684,Tristan Thompson,F,PF,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Right Side,R,8-16 ft.,0.63,6.465,9,2,6,18
376,189825,2021,2020-21,1610612749,Milwaukee Bucks,201950,Jrue Holiday,G,PG,12-23-2020,22000000,BOS,MIL,Made Shot,True,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-0.25,6.135,4,2,6,36
378,189841,2021,2020-21,1610612738,Boston Celtics,1628400,Semi Ojeleye,F,PF,12-23-2020,22000000,BOS,MIL,Made Shot,True,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.18,5.985,2,2,6,50
380,189849,2021,2020-21,1610612749,Milwaukee Bucks,1628978,Donte DiVincenzo,G,SG,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.24,6.085,3,2,6,56
382,189861,2021,2020-21,1610612738,Boston Celtics,1627759,Jaylen Brown,G,SG,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-1.9,7.345,24,2,7,9
383,189870,2021,2020-21,1610612749,Milwaukee Bucks,203114,Khris Middleton,F,SF,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,0.9,6.005,9,2,7,19
385,189884,2021,2020-21,1610612738,Boston Celtics,1627759,Jaylen Brown,G,SG,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Right Side,R,8-16 ft.,0.6799999999999999,6.305,8,2,7,28
388,189906,2021,2020-21,1610612749,Milwaukee Bucks,203114,Khris Middleton,F,SF,12-23-2020,22000000,BOS,MIL,Made Shot,True,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.37,6.045,4,2,7,49
389,189909,2021,2020-21,1610612738,Boston Celtics,1630202,Payton Pritchard,G,SG,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,-0.8099999999999999,7.125,15,2,8,0
390,189913,2021,2020-21,1610612749,Milwaukee Bucks,1628978,Donte DiVincenzo,G,SG,12-23-2020,22000000,BOS,MIL,Made Shot,True,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.16,5.955,2,2,8,13
391,189921,2021,2020-21,1610612738,Boston Celtics,1629684,Grant Williams,F,PF,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-1.7600000000000002,7.535,24,2,8,23
395,189955,2021,2020-21,1610612749,Milwaukee Bucks,201572,Brook Lopez,C,C,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-1.5,8.035,27,2,8,39
397,189966,2021,2020-21,1610612738,Boston Celtics,1629684,Grant Williams,F,PF,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-0.32,8.275,25,2,8,51
400,189980,2021,2020-21,1610612738,Boston Celtics,201952,Jeff Teague,G,PG,12-23-2020,22000000,BOS,MIL,Made Shot,True,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.0699999999999999,6.255,4,2,9,11
401,189998,2021,2020-21,1610612749,Milwaukee Bucks,203507,Giannis Antetokounmpo,F,PF,12-23-2020,22000000,BOS,MIL,Made Shot,True,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.01,5.955,1,2,9,41
402,190001,2021,2020-21,1610612749,Milwaukee Bucks,203507,Giannis Antetokounmpo,F,PF,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.3399999999999999,6.155,5,2,9,44
404,190010,2021,2020-21,1610612738,Boston Celtics,1629057,Robert Williams III,C,C,12-23-2020,22000000,BOS,MIL,Made Shot,True,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.24,5.775,2,2,10,5
405,190017,2021,2020-21,1610612749,Milwaukee Bucks,1627854,Bryn Forbes,G,SG,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,2.28,5.895,22,2,10,23
407,190025,2021,2020-21,1610612738,Boston Celtics,1629684,Grant Williams,F,PF,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.3,5.905,3,2,10,38
410,190037,2021,2020-21,1610612738,Boston Celtics,1628369,Jayson Tatum,F,SF,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-0.78,5.945,7,2,10,58
411,190042,2021,2020-21,1610612749,Milwaukee Bucks,1628978,Donte DiVincenzo,G,SG,12-23-2020,22000000,BOS,MIL,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,1.19,8.335,28,2,11,16
412,190048,2021,2020-21,1610612738,Boston Celtics,201952,Jeff Teague,G,PG,12-23-2020,22000000,BOS,MIL,Made Shot,True,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.775,0,2,11,23
413,190055,2021,2020-21,1610612738,Boston Celtics,201952,Jeff Teague,G,PG,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.22,6.515000000000001,7,2,11,28
415,190070,2021,2020-21,1610612749,Milwaukee Bucks,203507,Giannis Antetokounmpo,F,PF,12-23-2020,22000000,BOS,MIL,Made Shot,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.25,6.325,6,2,11,39
419,190109,2021,2020-21,1610612738,Boston Celtics,1628369,Jayson Tatum,F,SF,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,-0.93,6.285,10,1,0,4
420,190114,2021,2020-21,1610612749,Milwaukee Bucks,1627854,Bryn Forbes,G,SG,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,2.31,6.065,23,1,0,26
421,190124,2021,2020-21,1610612738,Boston Celtics,1628369,Jayson Tatum,F,SF,12-23-2020,22000000,BOS,MIL,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-0.4900000000000001,8.175,24,1,0,38
424,190137,2021,2020-21,1610612738,Boston Celtics,1629684,Grant Williams,F,PF,12-23-2020,22000000,BOS,MIL,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-1.84,7.365,24,1,1,9
429,190161,2021,2020-21,1610612749,Milwaukee Bucks,1626192,Pat Connaughton,G,SG,12-23-2020,22000000,BOS,MIL,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-0.4900000000000001,8.675,29,1,1,32
430,190169,2021,2020-21,1610612738,Boston Celtics,1628369,Jayson Tatum,F,SF,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,1.72,7.765,26,1,1,43
431,190183,2021,2020-21,1610612749,Milwaukee Bucks,201950,Jrue Holiday,G,PG,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,1.35,8.185,27,1,1,54
435,190210,2021,2020-21,1610612738,Boston Celtics,1627759,Jaylen Brown,G,SG,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,1.77,8.135,29,1,2,3
436,190219,2021,2020-21,1610612738,Boston Celtics,1629684,Grant Williams,F,PF,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,-2.32,5.805,23,1,2,6
437,190223,2021,2020-21,1610612749,Milwaukee Bucks,1626171,Bobby Portis,C,C,12-23-2020,22000000,BOS,MIL,Made Shot,True,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.775,0,1,2,23
439,190233,2021,2020-21,1610612749,Milwaukee Bucks,1626171,Bobby Portis,C,C,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.09,6.355,5,1,2,29
442,190243,2021,2020-21,1610612738,Boston Celtics,201952,Jeff Teague,G,PG,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-0.02,6.235,4,1,2,42
443,190247,2021,2020-21,1610612749,Milwaukee Bucks,203114,Khris Middleton,F,SF,12-23-2020,22000000,BOS,MIL,Made Shot,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.46,5.945,4,1,3,7
445,190260,2021,2020-21,1610612738,Boston Celtics,201952,Jeff Teague,G,PG,12-23-2020,22000000,BOS,MIL,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-1.28,7.935,25,1,3,23
446,190265,2021,2020-21,1610612749,Milwaukee Bucks,203114,Khris Middleton,F,SF,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,2.25,5.855,22,1,3,36
447,190270,2021,2020-21,1610612738,Boston Celtics,1627759,Jaylen Brown,G,SG,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,0.79,7.195,16,1,3,45
448,190271,2021,2020-21,1610612749,Milwaukee Bucks,1626192,Pat Connaughton,G,SG,12-23-2020,22000000,BOS,MIL,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,0.89,8.475,28,1,4,0
449,190278,2021,2020-21,1610612738,Boston Celtics,203935,Marcus Smart,G,PG,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,2.29,6.825,25,1,4,12
451,190287,2021,2020-21,1610612749,Milwaukee Bucks,203114,Khris Middleton,F,SF,12-23-2020,22000000,BOS,MIL,Made Shot,True,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.27,6.045,3,1,4,25
453,190292,2021,2020-21,1610612738,Boston Celtics,201952,Jeff Teague,G,PG,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.32,6.335,6,1,4,32
455,190297,2021,2020-21,1610612738,Boston Celtics,1627759,Jaylen Brown,G,SG,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-1.36,7.875,25,1,4,42
456,190301,2021,2020-21,1610612749,Milwaukee Bucks,1628391,D.J. Wilson,F,PF,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,-2.3,5.835,23,1,4,54
457,190326,2021,2020-21,1610612738,Boston Celtics,201952,Jeff Teague,G,PG,12-23-2020,22000000,BOS,MIL,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,1.45,7.775,24,1,5,7
459,190334,2021,2020-21,1610612738,Boston Celtics,203935,Marcus Smart,G,PG,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-1.78,7.535,25,1,5,21
460,190337,2021,2020-21,1610612749,Milwaukee Bucks,1626171,Bobby Portis,C,C,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Turnaround Hook Shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,1.25,6.295,13,1,5,37
461,190352,2021,2020-21,1610612738,Boston Celtics,1627759,Jaylen Brown,G,SG,12-23-2020,22000000,BOS,MIL,Made Shot,True,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,0.08,6.715,9,1,6,1
466,190393,2021,2020-21,1610612749,Milwaukee Bucks,1628978,Donte DiVincenzo,G,SG,12-23-2020,22000000,BOS,MIL,Made Shot,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,0.79,8.315,26,1,6,23
468,190403,2021,2020-21,1610612738,Boston Celtics,1628464,Daniel Theis,C,C,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-0.2,8.225,24,1,6,30
469,190411,2021,2020-21,1610612749,Milwaukee Bucks,203507,Giannis Antetokounmpo,F,PF,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,1.23,8.265,27,1,6,38
470,190421,2021,2020-21,1610612738,Boston Celtics,1628464,Daniel Theis,C,C,12-23-2020,22000000,BOS,MIL,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,-2.31,5.725,23,1,6,51
473,190428,2021,2020-21,1610612749,Milwaukee Bucks,201950,Jrue Holiday,G,PG,12-23-2020,22000000,BOS,MIL,Made Shot,True,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.13,5.885,1,1,7,7
474,190433,2021,2020-21,1610612738,Boston Celtics,1628369,Jayson Tatum,F,SF,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,-1.27,6.675,15,1,7,14
476,190437,2021,2020-21,1610612749,Milwaukee Bucks,203114,Khris Middleton,F,SF,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-0.7,8.415,27,1,7,31
478,190445,2021,2020-21,1610612738,Boston Celtics,202684,Tristan Thompson,F,PF,12-23-2020,22000000,BOS,MIL,Made Shot,True,Putback Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.03,5.985,2,1,7,44
480,190454,2021,2020-21,1610612738,Boston Celtics,1627759,Jaylen Brown,G,SG,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.27,6.275,5,1,7,48
481,190460,2021,2020-21,1610612749,Milwaukee Bucks,201572,Brook Lopez,C,C,12-23-2020,22000000,BOS,MIL,Made Shot,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.13,6.475,7,1,8,3
482,190469,2021,2020-21,1610612738,Boston Celtics,1628464,Daniel Theis,C,C,12-23-2020,22000000,BOS,MIL,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,0.8699999999999999,8.094999999999999,24,1,8,23
483,190473,2021,2020-21,1610612749,Milwaukee Bucks,201950,Jrue Holiday,G,PG,12-23-2020,22000000,BOS,MIL,Made Shot,True,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-0.19,6.145,4,1,8,40
485,190482,2021,2020-21,1610612738,Boston Celtics,1628369,Jayson Tatum,F,SF,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.2799999999999999,6.145,4,1,8,46
487,190490,2021,2020-21,1610612749,Milwaukee Bucks,1628978,Donte DiVincenzo,G,SG,12-23-2020,22000000,BOS,MIL,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-1.1,8.285,27,1,8,59
490,190507,2021,2020-21,1610612738,Boston Celtics,1628369,Jayson Tatum,F,SF,12-23-2020,22000000,BOS,MIL,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,0.98,8.145,25,1,9,10
492,190522,2021,2020-21,1610612749,Milwaukee Bucks,1628978,Donte DiVincenzo,G,SG,12-23-2020,22000000,BOS,MIL,Made Shot,True,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.03,5.955,1,1,9,24
494,190533,2021,2020-21,1610612738,Boston Celtics,1627759,Jaylen Brown,G,SG,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-1.51,7.705,24,1,9,30
495,190539,2021,2020-21,1610612749,Milwaukee Bucks,203507,Giannis Antetokounmpo,F,PF,12-23-2020,22000000,BOS,MIL,Made Shot,True,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.05,5.945,1,1,9,44
497,190556,2021,2020-21,1610612749,Milwaukee Bucks,203507,Giannis Antetokounmpo,F,PF,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,2.27,6.995,25,1,9,57
498,190565,2021,2020-21,1610612738,Boston Celtics,1628369,Jayson Tatum,F,SF,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.45,6.085,5,1,10,6
499,190568,2021,2020-21,1610612749,Milwaukee Bucks,203507,Giannis Antetokounmpo,F,PF,12-23-2020,22000000,BOS,MIL,Made Shot,True,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-0.23,6.115,4,1,10,17
503,190589,2021,2020-21,1610612738,Boston Celtics,1627759,Jaylen Brown,G,SG,12-23-2020,22000000,BOS,MIL,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,-0.97,7.205,17,1,11,2
504,190594,2021,2020-21,1610612749,Milwaukee Bucks,201572,Brook Lopez,C,C,12-23-2020,22000000,BOS,MIL,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,-2.28,6.055,22,1,11,17
506,190603,2021,2020-21,1610612738,Boston Celtics,202684,Tristan Thompson,F,PF,12-23-2020,22000000,BOS,MIL,Made Shot,True,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,0.13,6.755,9,1,11,33
507,190613,2021,2020-21,1610612749,Milwaukee Bucks,203114,Khris Middleton,F,SF,12-23-2020,22000000,BOS,MIL,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-1.4300000000000002,7.995,26,1,11,46
