,Unnamed: 0,SEASON_1,SEASON_2,TEAM_ID,TEAM_NAME,PLAYER_ID,PLAYER_NAME,POSITION_GROUP,POSITION,GAME_DATE,GAME_ID,HOME_TEAM,AWAY_TEAM,EVENT_TYPE,SHOT_MADE,ACTION_TYPE,SHOT_TYPE,BASIC_ZONE,ZONE_NAME,ZONE_ABB,ZONE_RANGE,LOC_X,LOC_Y,SHOT_DISTANCE,QUARTER,MINS_LEFT,SECS_LEFT
371,189806,2021,2020-21,1610612742,Dallas Mavericks,1627827,Dorian Finney-Smith,F,PF,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.1699999999999999,5.905,2,2,7,29
372,189808,2021,2020-21,1610612756,Phoenix Suns,204038,Langston Galloway,G,SG,12-23-2020,22000000,PHX,DAL,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.13,5.735,1,2,7,50
374,189818,2021,2020-21,1610612742,Dallas Mavericks,1630182,Josh Green,G,SG,12-23-2020,22000000,PHX,DAL,Made Shot,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.09,5.925,1,2,8,9
377,189831,2021,2020-21,1610612756,Phoenix Suns,1626166,Cameron Payne,G,PG,12-23-2020,22000000,PHX,DAL,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,1.03,6.115,10,2,8,27
379,189848,2021,2020-21,1610612756,Phoenix Suns,204038,Langston Galloway,G,SG,12-23-2020,22000000,PHX,DAL,Made Shot,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,2.32,5.885,23,2,8,44
381,189855,2021,2020-21,1610612742,Dallas Mavericks,203504,Trey Burke,G,PG,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side,R,16-24 ft.,2.03,5.645,20,2,8,53
384,189883,2021,2020-21,1610612742,Dallas Mavericks,203504,Trey Burke,G,PG,12-23-2020,22000000,PHX,DAL,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,1.14,8.175,26,2,9,21
386,189890,2021,2020-21,1610612756,Phoenix Suns,1630188,Jalen Smith,F,PF,12-23-2020,22000000,PHX,DAL,Made Shot,True,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,1.09,6.005,11,2,9,46
387,189896,2021,2020-21,1610612742,Dallas Mavericks,1628467,Maxi Kleber,F,PF,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-0.92,8.235,26,2,9,57
392,189937,2021,2020-21,1610612756,Phoenix Suns,1628975,Jevon Carter,G,PG,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,-2.29,5.765,22,2,10,32
393,189944,2021,2020-21,1610612756,Phoenix Suns,101108,Chris Paul,G,PG,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,1.2,5.975,12,2,10,36
394,189953,2021,2020-21,1610612742,Dallas Mavericks,1628973,Jalen Brunson,G,PG,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,2.18,7.015,25,2,10,49
396,189960,2021,2020-21,1610612756,Phoenix Suns,1629661,Cameron Johnson,F,PF,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,1.27,7.935,25,2,11,8
398,189971,2021,2020-21,1610612742,Dallas Mavericks,203504,Trey Burke,G,PG,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.09,5.935,1,2,11,14
399,189979,2021,2020-21,1610612742,Dallas Mavericks,1628973,Jalen Brunson,G,PG,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side,L,8-16 ft.,-0.74,6.515000000000001,10,2,11,22
403,190007,2021,2020-21,1610612756,Phoenix Suns,101108,Chris Paul,G,PG,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-0.14,8.425,26,1,0,2
406,190019,2021,2020-21,1610612742,Dallas Mavericks,1628467,Maxi Kleber,F,PF,12-23-2020,22000000,PHX,DAL,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,0.1699999999999999,8.375,26,1,0,16
408,190028,2021,2020-21,1610612742,Dallas Mavericks,1627827,Dorian Finney-Smith,F,PF,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,2.4,5.785,24,1,0,34
409,190034,2021,2020-21,1610612756,Phoenix Suns,203109,Jae Crowder,F,PF,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-1.7,7.585,24,1,0,44
414,190064,2021,2020-21,1610612756,Phoenix Suns,101108,Chris Paul,G,PG,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,0.91,6.315,10,1,0,59
416,190076,2021,2020-21,1610612742,Dallas Mavericks,203504,Trey Burke,G,PG,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,0.72,7.345,17,1,1,7
417,190084,2021,2020-21,1610612742,Dallas Mavericks,203504,Trey Burke,G,PG,12-23-2020,22000000,PHX,DAL,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side,L,16-24 ft.,-1.67,6.575,18,1,1,32
418,190090,2021,2020-21,1610612756,Phoenix Suns,1629028,Deandre Ayton,C,C,12-23-2020,22000000,PHX,DAL,Made Shot,True,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-0.03,6.985,12,1,1,44
422,190126,2021,2020-21,1610612742,Dallas Mavericks,1629029,Luka Doncic,G,PG,12-23-2020,22000000,PHX,DAL,Made Shot,True,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,0.01,6.734999999999999,9,1,2,3
423,190133,2021,2020-21,1610612756,Phoenix Suns,1629028,Deandre Ayton,C,C,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-0.18,6.325,5,1,2,15
425,190144,2021,2020-21,1610612742,Dallas Mavericks,1628467,Maxi Kleber,F,PF,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-1.6800000000000002,7.655,25,1,2,25
426,190146,2021,2020-21,1610612756,Phoenix Suns,1626164,Devin Booker,G,SG,12-23-2020,22000000,PHX,DAL,Made Shot,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-0.0,6.875,11,1,2,38
427,190152,2021,2020-21,1610612742,Dallas Mavericks,1629029,Luka Doncic,G,PG,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,0.94,8.145,25,1,2,49
428,190160,2021,2020-21,1610612756,Phoenix Suns,1626164,Devin Booker,G,SG,12-23-2020,22000000,PHX,DAL,Made Shot,True,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side,R,8-16 ft.,0.74,6.455,10,1,3,6
432,190185,2021,2020-21,1610612742,Dallas Mavericks,1629029,Luka Doncic,G,PG,12-23-2020,22000000,PHX,DAL,Made Shot,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-0.65,7.035,14,1,3,19
433,190192,2021,2020-21,1610612756,Phoenix Suns,1628969,Mikal Bridges,F,SF,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,1.62,7.615,24,1,3,28
434,190198,2021,2020-21,1610612756,Phoenix Suns,1628969,Mikal Bridges,F,SF,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-0.05,6.795,10,1,3,32
438,190227,2021,2020-21,1610612756,Phoenix Suns,1628969,Mikal Bridges,F,SF,12-23-2020,22000000,PHX,DAL,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-1.59,7.775,25,1,3,58
440,190236,2021,2020-21,1610612742,Dallas Mavericks,1628467,Maxi Kleber,F,PF,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,-0.74,7.805,21,1,4,21
441,190239,2021,2020-21,1610612756,Phoenix Suns,1626166,Cameron Payne,G,PG,12-23-2020,22000000,PHX,DAL,Made Shot,True,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side,L,8-16 ft.,-0.52,6.455,8,1,4,47
444,190254,2021,2020-21,1610612742,Dallas Mavericks,1629029,Luka Doncic,G,PG,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.11,5.915,1,1,4,54
450,190279,2021,2020-21,1610612756,Phoenix Suns,1626166,Cameron Payne,G,PG,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,1.49,7.835,25,1,5,20
452,190290,2021,2020-21,1610612756,Phoenix Suns,1626164,Devin Booker,G,SG,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.4900000000000001,5.975,5,1,5,42
454,190296,2021,2020-21,1610612742,Dallas Mavericks,1626196,Josh Richardson,G,SG,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-2.17,7.085,25,1,6,4
458,190333,2021,2020-21,1610612742,Dallas Mavericks,203939,Dwight Powell,C,C,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.885,1,1,6,41
462,190353,2021,2020-21,1610612756,Phoenix Suns,101108,Chris Paul,G,PG,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,1.01,6.745,14,1,7,17
463,190362,2021,2020-21,1610612742,Dallas Mavericks,1626196,Josh Richardson,G,SG,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Hook Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.02,6.125,3,1,7,27
464,190364,2021,2020-21,1610612756,Phoenix Suns,203109,Jae Crowder,F,PF,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-0.95,8.125,25,1,7,37
465,190384,2021,2020-21,1610612742,Dallas Mavericks,203939,Dwight Powell,C,C,12-23-2020,22000000,PHX,DAL,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.05,5.925,1,1,7,53
467,190394,2021,2020-21,1610612742,Dallas Mavericks,1629029,Luka Doncic,G,PG,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.03,5.965,1,1,10,7
471,190425,2021,2020-21,1610612742,Dallas Mavericks,203501,Tim Hardaway Jr.,G,SG,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,2.01,7.445,26,1,8,30
472,190426,2021,2020-21,1610612756,Phoenix Suns,1626164,Devin Booker,G,SG,12-23-2020,22000000,PHX,DAL,Made Shot,True,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-1.42,8.055,26,1,8,46
475,190436,2021,2020-21,1610612742,Dallas Mavericks,1626196,Josh Richardson,G,SG,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-1.92,7.465,25,1,8,54
477,190441,2021,2020-21,1610612756,Phoenix Suns,1629028,Deandre Ayton,C,C,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,1.08,7.085,16,1,9,2
479,190452,2021,2020-21,1610612742,Dallas Mavericks,203501,Tim Hardaway Jr.,G,SG,12-23-2020,22000000,PHX,DAL,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,0.2,8.435,26,1,9,13
484,190478,2021,2020-21,1610612742,Dallas Mavericks,1626196,Josh Richardson,G,SG,12-23-2020,22000000,PHX,DAL,Made Shot,True,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.06,5.855,1,1,9,32
486,190484,2021,2020-21,1610612756,Phoenix Suns,1628969,Mikal Bridges,F,SF,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-2.34,6.725,25,1,9,39
488,190497,2021,2020-21,1610612742,Dallas Mavericks,1627827,Dorian Finney-Smith,F,PF,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,0.12,8.385,26,1,9,46
489,190499,2021,2020-21,1610612756,Phoenix Suns,1626164,Devin Booker,G,SG,12-23-2020,22000000,PHX,DAL,Made Shot,True,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.04,5.685,0,1,10,1
491,190513,2021,2020-21,1610612742,Dallas Mavericks,1629029,Luka Doncic,G,PG,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Putback Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.13,6.015,2,1,10,7
493,190530,2021,2020-21,1610612742,Dallas Mavericks,1629029,Luka Doncic,G,PG,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.09,5.965,2,1,10,11
496,190552,2021,2020-21,1610612742,Dallas Mavericks,1629029,Luka Doncic,G,PG,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,1.09,8.145,26,1,10,46
500,190574,2021,2020-21,1610612756,Phoenix Suns,1628969,Mikal Bridges,F,SF,12-23-2020,22000000,PHX,DAL,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,-2.3,5.925,23,1,11,9
501,190583,2021,2020-21,1610612742,Dallas Mavericks,203501,Tim Hardaway Jr.,G,SG,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,2.18,7.275,26,1,11,25
502,190587,2021,2020-21,1610612756,Phoenix Suns,1628969,Mikal Bridges,F,SF,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0699999999999999,5.765,0,1,11,32
505,190599,2021,2020-21,1610612742,Dallas Mavericks,1629029,Luka Doncic,G,PG,12-23-2020,22000000,PHX,DAL,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.09,6.085,3,1,11,37
