,Unnamed: 0,SEASON_1,SEASON_2,TEAM_ID,TEAM_NAME,PLAYER_ID,PLAYER_NAME,POSITION_GROUP,POSITION,GAME_DATE,GAME_ID,HOME_TEAM,AWAY_TEAM,EVENT_TYPE,SHOT_MADE,ACTION_TYPE,SHOT_TYPE,BASIC_ZONE,ZONE_NAME,ZONE_ABB,ZONE_RANGE,LOC_X,LOC_Y,SHOT_DISTANCE,QUARTER,MINS_LEFT,SECS_LEFT
712,190822,2021,2020-21,1610612744,Golden State Warriors,1626162,Kelly Oubre Jr.,F,SF,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Putback Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.04,5.735,0,2,2,33
714,190824,2021,2020-21,1610612744,Golden State Warriors,1626162,Kelly Oubre Jr.,F,SF,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.02,5.755,0,2,2,36
716,190826,2021,2020-21,1610612751,Brooklyn Nets,201142,Kevin Durant,F,PF,12-22-2020,22000000,BKN,GSW,Made Shot,True,Jump Shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,1.08,6.115,11,2,2,53
717,190827,2021,2020-21,1610612744,Golden State Warriors,1630164,James Wiseman,C,C,12-22-2020,22000000,BKN,GSW,Made Shot,True,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.19,5.945,2,2,3,7
718,190828,2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.12,5.915,1,2,3,22
722,190832,2021,2020-21,1610612751,Brooklyn Nets,201145,Jeff Green,F,PF,12-22-2020,22000000,BKN,GSW,Made Shot,True,Running Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.04,5.885,1,2,3,18
723,190833,2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,12-22-2020,22000000,BKN,GSW,Made Shot,True,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.06,5.805,0,2,3,40
725,190835,2021,2020-21,1610612751,Brooklyn Nets,202681,Kyrie Irving,G,PG,12-22-2020,22000000,BKN,GSW,Made Shot,True,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-0.09,6.275,5,2,3,52
727,190837,2021,2020-21,1610612744,Golden State Warriors,1626162,Kelly Oubre Jr.,F,SF,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-1.82,7.435,24,2,4,1
729,190839,2021,2020-21,1610612744,Golden State Warriors,1626162,Kelly Oubre Jr.,F,SF,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-0.41,6.945,12,2,4,24
730,190840,2021,2020-21,1610612751,Brooklyn Nets,203925,Joe Harris,F,SF,12-22-2020,22000000,BKN,GSW,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.04,5.815,0,2,4,35
731,190841,2021,2020-21,1610612751,Brooklyn Nets,203925,Joe Harris,F,SF,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,2.32,5.995,23,2,4,39
733,190843,2021,2020-21,1610612744,Golden State Warriors,1630164,James Wiseman,C,C,12-22-2020,22000000,BKN,GSW,Made Shot,True,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.08,5.815,0,2,4,57
734,190844,2021,2020-21,1610612751,Brooklyn Nets,203915,Spencer Dinwiddie,G,SG,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.815,0,2,5,9
735,190845,2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.14,5.725,1,2,5,19
736,190846,2021,2020-21,1610612751,Brooklyn Nets,203925,Joe Harris,F,SF,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,0.76,7.405,17,2,5,29
737,190847,2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,12-22-2020,22000000,BKN,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,1.36,7.935,25,2,5,44
739,190849,2021,2020-21,1610612751,Brooklyn Nets,202681,Kyrie Irving,G,PG,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-0.36,8.405000000000001,26,2,5,53
741,190851,2021,2020-21,1610612751,Brooklyn Nets,201142,Kevin Durant,F,PF,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Left Side,L,16-24 ft.,-1.39,6.765000000000001,17,2,6,3
744,190854,2021,2020-21,1610612751,Brooklyn Nets,201142,Kevin Durant,F,PF,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,-0.8699999999999999,6.215,9,2,6,5
745,190855,2021,2020-21,1610612744,Golden State Warriors,1630164,James Wiseman,C,C,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.47,6.185,6,2,6,38
747,190857,2021,2020-21,1610612744,Golden State Warriors,1629673,Jordan Poole,G,SG,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,1.2,5.495,12,2,6,56
750,190860,2021,2020-21,1610612744,Golden State Warriors,203952,Andrew Wiggins,F,PF,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,0.1699999999999999,6.915,11,2,7,25
751,190861,2021,2020-21,1610612744,Golden State Warriors,203952,Andrew Wiggins,F,PF,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side,L,8-16 ft.,-0.6900000000000001,6.545,10,2,8,0
755,190865,2021,2020-21,1610612751,Brooklyn Nets,1627747,Caris LeVert,G,SG,12-22-2020,22000000,BKN,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-1.75,7.665,25,2,8,25
757,190867,2021,2020-21,1610612744,Golden State Warriors,1629672,Eric Paschall,F,PF,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.01,5.835,0,2,8,33
759,190869,2021,2020-21,1610612751,Brooklyn Nets,1629013,Landry Shamet,G,SG,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-2.01,7.195,24,2,8,41
761,190871,2021,2020-21,1610612744,Golden State Warriors,203952,Andrew Wiggins,F,PF,12-22-2020,22000000,BKN,GSW,Made Shot,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.735,0,2,8,57
764,190874,2021,2020-21,1610612744,Golden State Warriors,1627737,Marquese Chriss,F,PF,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.1,6.015,2,2,9,0
765,190875,2021,2020-21,1610612751,Brooklyn Nets,1629013,Landry Shamet,G,SG,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-1.61,7.675,24,2,9,16
767,190877,2021,2020-21,1610612744,Golden State Warriors,1629673,Jordan Poole,G,SG,12-22-2020,22000000,BKN,GSW,Made Shot,True,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-0.19,6.855,10,2,9,53
768,190878,2021,2020-21,1610612751,Brooklyn Nets,1627747,Caris LeVert,G,SG,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.35,6.255,5,2,10,3
769,190879,2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.13,5.815,1,1,1,34
772,190882,2021,2020-21,1610612751,Brooklyn Nets,201145,Jeff Green,F,PF,12-22-2020,22000000,BKN,GSW,Made Shot,True,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.04,5.785,0,2,10,39
775,190885,2021,2020-21,1610612751,Brooklyn Nets,1627747,Caris LeVert,G,SG,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,0.26,6.715,9,2,10,55
777,190887,2021,2020-21,1610612744,Golden State Warriors,203952,Andrew Wiggins,F,PF,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.02,5.855,0,2,11,1
778,190888,2021,2020-21,1610612751,Brooklyn Nets,1627747,Caris LeVert,G,SG,12-22-2020,22000000,BKN,GSW,Made Shot,True,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-0.13,6.875,11,2,11,14
780,190890,2021,2020-21,1610612744,Golden State Warriors,1627737,Marquese Chriss,F,PF,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,2.3,6.065,23,2,11,40
782,190892,2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Backcourt,Back Court,BC,Back Court Shot,0.6799999999999999,10.235,45,1,0,0
784,190894,2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,12-22-2020,22000000,BKN,GSW,Made Shot,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,0.74,8.205,25,1,0,23
786,190896,2021,2020-21,1610612751,Brooklyn Nets,1627747,Caris LeVert,G,SG,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,0.32,6.825,10,1,0,33
787,190897,2021,2020-21,1610612744,Golden State Warriors,1627737,Marquese Chriss,F,PF,12-22-2020,22000000,BKN,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-0.74,8.115,24,1,0,52
788,190898,2021,2020-21,1610612751,Brooklyn Nets,1627747,Caris LeVert,G,SG,12-22-2020,22000000,BKN,GSW,Made Shot,True,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.16,5.925,2,1,0,59
789,190899,2021,2020-21,1610612744,Golden State Warriors,1627737,Marquese Chriss,F,PF,12-22-2020,22000000,BKN,GSW,Made Shot,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.0699999999999999,5.975,2,1,1,17
791,190901,2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.01,6.035,2,1,1,37
793,190903,2021,2020-21,1610612744,Golden State Warriors,203952,Andrew Wiggins,F,PF,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,0.1699999999999999,6.615,8,1,1,50
794,190904,2021,2020-21,1610612744,Golden State Warriors,1626172,Kevon Looney,C,C,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Hook Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.08,5.815,0,1,2,12
798,190908,2021,2020-21,1610612751,Brooklyn Nets,202681,Kyrie Irving,G,PG,12-22-2020,22000000,BKN,GSW,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,0.52,8.375,26,1,2,29
800,190910,2021,2020-21,1610612751,Brooklyn Nets,1627747,Caris LeVert,G,SG,12-22-2020,22000000,BKN,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-1.0,8.105,25,1,2,42
805,190915,2021,2020-21,1610612744,Golden State Warriors,1626172,Kevon Looney,C,C,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,1.15,6.815,15,1,2,59
807,190917,2021,2020-21,1610612751,Brooklyn Nets,201142,Kevin Durant,F,PF,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.38,5.795,3,1,3,14
808,190918,2021,2020-21,1610612744,Golden State Warriors,1626162,Kelly Oubre Jr.,F,SF,12-22-2020,22000000,BKN,GSW,Made Shot,True,Running Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.02,5.725,0,1,3,36
810,190920,2021,2020-21,1610612744,Golden State Warriors,1626162,Kelly Oubre Jr.,F,SF,12-22-2020,22000000,BKN,GSW,Made Shot,True,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.09,6.065,3,1,3,52
811,190921,2021,2020-21,1610612744,Golden State Warriors,203145,Kent Bazemore,F,SF,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-1.6,7.655,24,1,3,57
812,190922,2021,2020-21,1610612751,Brooklyn Nets,202681,Kyrie Irving,G,PG,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,C,8-16 ft.,0.4,7.255,15,1,4,8
813,190923,2021,2020-21,1610612744,Golden State Warriors,1626162,Kelly Oubre Jr.,F,SF,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.0699999999999999,5.975,2,1,4,18
814,190924,2021,2020-21,1610612744,Golden State Warriors,1626162,Kelly Oubre Jr.,F,SF,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.06,5.835,0,1,4,21
817,190927,2021,2020-21,1610612751,Brooklyn Nets,202681,Kyrie Irving,G,PG,12-22-2020,22000000,BKN,GSW,Made Shot,True,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-0.6599999999999999,6.9350000000000005,13,1,4,41
818,190928,2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,12-22-2020,22000000,BKN,GSW,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,0.72,7.925,22,1,4,52
821,190931,2021,2020-21,1610612751,Brooklyn Nets,203925,Joe Harris,F,SF,12-22-2020,22000000,BKN,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,-2.3,6.045,23,1,5,3
822,190932,2021,2020-21,1610612744,Golden State Warriors,203145,Kent Bazemore,F,SF,12-22-2020,22000000,BKN,GSW,Made Shot,True,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.05,5.755,0,1,5,17
823,190933,2021,2020-21,1610612751,Brooklyn Nets,203925,Joe Harris,F,SF,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,2.3,6.6850000000000005,24,1,5,25
824,190934,2021,2020-21,1610612744,Golden State Warriors,1626162,Kelly Oubre Jr.,F,SF,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,0.11,8.235,24,1,5,47
825,190935,2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-0.9,8.085,24,1,6,15
826,190936,2021,2020-21,1610612751,Brooklyn Nets,202681,Kyrie Irving,G,PG,12-22-2020,22000000,BKN,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,-2.25,6.105,22,1,6,23
831,190941,2021,2020-21,1610612744,Golden State Warriors,1626162,Kelly Oubre Jr.,F,SF,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,2.29,5.985,22,1,6,41
832,190942,2021,2020-21,1610612751,Brooklyn Nets,202681,Kyrie Irving,G,PG,12-22-2020,22000000,BKN,GSW,Made Shot,True,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-0.3299999999999999,6.315,6,1,6,58
834,190944,2021,2020-21,1610612744,Golden State Warriors,1629672,Eric Paschall,F,PF,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.26,5.805,2,1,7,6
835,190945,2021,2020-21,1610612751,Brooklyn Nets,201142,Kevin Durant,F,PF,12-22-2020,22000000,BKN,GSW,Made Shot,True,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.06,5.855,1,1,7,20
836,190946,2021,2020-21,1610612744,Golden State Warriors,203952,Andrew Wiggins,F,PF,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.16,5.735,1,1,7,32
838,190948,2021,2020-21,1610612751,Brooklyn Nets,201142,Kevin Durant,F,PF,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.04,5.975,2,1,7,47
842,190952,2021,2020-21,1610612751,Brooklyn Nets,202681,Kyrie Irving,G,PG,12-22-2020,22000000,BKN,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-1.38,7.925,25,1,8,7
843,190953,2021,2020-21,1610612751,Brooklyn Nets,203915,Spencer Dinwiddie,G,SG,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,2.28,6.655,24,1,8,14
844,190954,2021,2020-21,1610612751,Brooklyn Nets,201142,Kevin Durant,F,PF,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-0.12,6.875,11,1,8,18
848,190958,2021,2020-21,1610612751,Brooklyn Nets,201142,Kevin Durant,F,PF,12-22-2020,22000000,BKN,GSW,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,1.0699999999999998,6.775,14,1,8,46
849,190959,2021,2020-21,1610612744,Golden State Warriors,1629672,Eric Paschall,F,PF,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,0.22,7.465,17,1,9,1
851,190961,2021,2020-21,1610612751,Brooklyn Nets,202681,Kyrie Irving,G,PG,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,0.8099999999999999,8.155000000000001,25,1,9,10
852,190962,2021,2020-21,1610612744,Golden State Warriors,1630164,James Wiseman,C,C,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,-0.3299999999999999,7.965,22,1,9,18
854,190964,2021,2020-21,1610612751,Brooklyn Nets,203925,Joe Harris,F,SF,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,2.3600000000000003,6.575,24,1,9,30
855,190965,2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,12-22-2020,22000000,BKN,GSW,Made Shot,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.29,6.035,3,1,9,38
857,190967,2021,2020-21,1610612751,Brooklyn Nets,203915,Spencer Dinwiddie,G,SG,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,1.19,8.075,25,1,9,49
859,190969,2021,2020-21,1610612744,Golden State Warriors,203952,Andrew Wiggins,F,PF,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,2.31,6.525,24,1,9,57
861,190971,2021,2020-21,1610612751,Brooklyn Nets,203925,Joe Harris,F,SF,12-22-2020,22000000,BKN,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-1.48,7.925,26,1,10,9
862,190972,2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,-1.2,8.175,26,1,10,16
863,190973,2021,2020-21,1610612751,Brooklyn Nets,201142,Kevin Durant,F,PF,12-22-2020,22000000,BKN,GSW,Made Shot,True,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.48,5.905,4,1,10,23
864,190974,2021,2020-21,1610612744,Golden State Warriors,203952,Andrew Wiggins,F,PF,12-22-2020,22000000,BKN,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,2.35,6.235,23,1,10,31
865,190975,2021,2020-21,1610612751,Brooklyn Nets,201142,Kevin Durant,F,PF,12-22-2020,22000000,BKN,GSW,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-0.2,8.355,25,1,10,49
867,190977,2021,2020-21,1610612744,Golden State Warriors,1630164,James Wiseman,C,C,12-22-2020,22000000,BKN,GSW,Made Shot,True,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.09,5.755,0,1,11,11
869,190979,2021,2020-21,1610612751,Brooklyn Nets,202681,Kyrie Irving,G,PG,12-22-2020,22000000,BKN,GSW,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,-0.02,7.975,22,1,11,22
